visitID,siteID,plotID,projectID,dateVisit,observerVisit,participantEngagement,encounteredBirds,netHours,notesVisit
SHEEMARMD1_2002-05-01,SHEEMARMD1,NA,nn,2002-05-01,NA,NA,NA,NA,NA
REITBOBMD1_2002-05-01,REITBOBMD1,NA,nn,2002-05-01,NA,NA,NA,NA,NA
MARRPETMD1_2002-05-02,MARRPETMD1,NA,nn,2002-05-02,NA,NA,NA,NA,NA
ANDEMIKMD1_2002-05-03,ANDEMIKMD1,NA,nn,2002-05-03,NA,NA,NA,NA,NA
BERGMICMD1_2002-05-04,BERGMICMD1,NA,nn,2002-05-04,NA,NA,NA,NA,NA
WALTBONMD1_2002-05-06,WALTBONMD1,NA,nn,2002-05-06,NA,NA,NA,NA,NA
PICKCREMD1_2002-05-07,PICKCREMD1,NA,nn,2002-05-07,NA,NA,NA,NA,NA
SERCGUEMD1_2002-05-07,SERCGUEMD1,NA,nn,2002-05-07,NA,NA,NA,NA,NA
BERNCHRMD1_2002-05-08,BERNCHRMD1,NA,nn,2002-05-08,NA,NA,NA,NA,NA
BURNNANMD1_2002-05-08,BURNNANMD1,NA,nn,2002-05-08,NA,NA,NA,NA,NA
REUTSHAMD1_2002-05-09,REUTSHAMD1,NA,nn,2002-05-09,NA,NA,NA,NA,NA
WOODPAUVA1_2002-05-09,WOODPAUVA1,NA,nn,2002-05-09,NA,NA,NA,NA,NA
COWLANDMD1_2002-05-10,COWLANDMD1,NA,nn,2002-05-10,NA,NA,NA,NA,NA
BERNCHRMD1_2002-05-10,BERNCHRMD1,NA,nn,2002-05-10,NA,NA,NA,NA,NA
WISECELMD1_2002-05-10,WISECELMD1,NA,nn,2002-05-10,NA,NA,NA,NA,NA
FREYFREMD1_2002-05-11,FREYFREMD1,NA,nn,2002-05-11,NA,NA,NA,NA,NA
BEALTOMMD1_2002-05-12,BEALTOMMD1,NA,nn,2002-05-12,NA,NA,NA,NA,NA
ODELVINMD1_2002-05-13,ODELVINMD1,NA,nn,2002-05-13,NA,NA,NA,NA,NA
LERNJEFMD1_2002-05-13,LERNJEFMD1,NA,nn,2002-05-13,NA,NA,NA,NA,NA
REIKROBMD1_2002-05-14,REIKROBMD1,NA,nn,2002-05-14,NA,NA,NA,NA,NA
BARNDORMD1_2002-05-15,BARNDORMD1,NA,nn,2002-05-15,NA,NA,NA,NA,NA
MUTRCYNMD1_2002-05-16,MUTRCYNMD1,NA,nn,2002-05-16,NA,NA,NA,NA,NA
REUTSHAMD1_2002-05-16,REUTSHAMD1,NA,nn,2002-05-16,NA,NA,NA,NA,NA
SHAYSARMD1_2002-05-17,SHAYSARMD1,NA,nn,2002-05-17,NA,NA,NA,NA,NA
JACOAMYMD1_2002-05-19,JACOAMYMD1,NA,nn,2002-05-19,NA,NA,NA,NA,NA
BARBJERMD1_2002-05-20,BARBJERMD1,NA,nn,2002-05-20,NA,NA,NA,NA,NA
JOHNTHEMD1_2002-05-21,JOHNTHEMD1,NA,nn,2002-05-21,NA,NA,NA,NA,NA
SANFCARMD1_2002-05-21,SANFCARMD1,NA,nn,2002-05-21,NA,NA,NA,NA,NA
PERNMIKMD1_2002-05-22,PERNMIKMD1,NA,nn,2002-05-22,NA,NA,NA,NA,NA
SALOSHEMD1_2002-05-22,SALOSHEMD1,NA,nn,2002-05-22,NA,NA,NA,NA,NA
GARDVALMD1_2002-05-23,GARDVALMD1,NA,nn,2002-05-23,NA,NA,NA,NA,NA
ANDRKENVA1_2002-05-24,ANDRKENVA1,NA,nn,2002-05-24,NA,NA,NA,NA,NA
MCCAKEVMD1_2002-05-24,MCCAKEVMD1,NA,nn,2002-05-24,NA,NA,NA,NA,NA
SCOLWENMD1_2002-05-26,SCOLWENMD1,NA,nn,2002-05-26,NA,NA,NA,NA,NA
KINDFARMD1_2002-05-26,KINDFARMD1,NA,nn,2002-05-26,NA,NA,NA,NA,NA
HAMMBARMD1_2002-05-27,HAMMBARMD1,NA,nn,2002-05-27,NA,NA,NA,NA,NA
RICHLIBMD1_2002-05-28,RICHLIBMD1,NA,nn,2002-05-28,NA,NA,NA,NA,NA
THOMSUEMD1_2002-05-28,THOMSUEMD1,NA,nn,2002-05-28,NA,NA,NA,NA,NA
REILJENMD1_2002-05-29,REILJENMD1,NA,nn,2002-05-29,NA,NA,NA,NA,NA
CONAGAIMD1_2002-05-29,CONAGAIMD1,NA,nn,2002-05-29,NA,NA,NA,NA,NA
HUNTDAVMD2_2002-05-29,HUNTDAVMD2,NA,nn,2002-05-29,NA,NA,NA,NA,NA
RAYTIMMD1_2002-05-30,RAYTIMMD1,NA,nn,2002-05-30,NA,NA,NA,NA,NA
KOSLDREMD1_2002-05-30,KOSLDREMD1,NA,nn,2002-05-30,NA,NA,NA,NA,NA
MANNJANDC1_2002-05-30,MANNJANDC1,NA,nn,2002-05-30,NA,NA,NA,NA,NA
TUFTKATMD1_2002-05-31,TUFTKATMD1,NA,nn,2002-05-31,NA,NA,NA,NA,NA
FOLEMARMD1_2002-05-31,FOLEMARMD1,NA,nn,2002-05-31,NA,NA,NA,NA,NA
PERRCHRMD1_2002-05-31,PERRCHRMD1,NA,nn,2002-05-31,NA,NA,NA,NA,NA
LLANMATMD1_2002-06-01,LLANMATMD1,NA,nn,2002-06-01,NA,NA,NA,NA,NA
REILJENMD1_2002-06-01,REILJENMD1,NA,nn,2002-06-01,NA,NA,NA,NA,NA
WIKACORMD1_2002-06-01,WIKACORMD1,NA,nn,2002-06-01,NA,NA,NA,NA,NA
DALEELIMD1_2002-06-02,DALEELIMD1,NA,nn,2002-06-02,NA,NA,NA,NA,NA
GOCHJOAMD1_2002-06-02,GOCHJOAMD1,NA,nn,2002-06-02,NA,NA,NA,NA,NA
STORPATMD1_2002-06-04,STORPATMD1,NA,nn,2002-06-04,NA,NA,NA,NA,NA
OMLAKEVMD1_2002-06-04,OMLAKEVMD1,NA,nn,2002-06-04,NA,NA,NA,NA,NA
FERRSUEMD1_2002-06-05,FERRSUEMD1,NA,nn,2002-06-05,NA,NA,NA,NA,NA
EARLNANMD1_2002-06-05,EARLNANMD1,NA,nn,2002-06-05,NA,NA,NA,NA,NA
NATIGALDC1_2002-06-05,NATIGALDC1,NA,nn,2002-06-05,NA,NA,NA,NA,NA
NORTHESMD1_2002-06-06,NORTHESMD1,NA,nn,2002-06-06,NA,NA,NA,NA,NA
HAMIMARMD1_2002-06-07,HAMIMARMD1,NA,nn,2002-06-07,NA,NA,NA,NA,NA
MCCOCHRMD1_2002-06-07,MCCOCHRMD1,NA,nn,2002-06-07,NA,NA,NA,NA,NA
SINGTONMD1_2002-06-08,SINGTONMD1,NA,nn,2002-06-08,NA,NA,NA,NA,NA
MOSMCARMD1_2002-06-08,MOSMCARMD1,NA,nn,2002-06-08,NA,NA,NA,NA,NA
NICHALIMD1_2002-06-09,NICHALIMD1,NA,nn,2002-06-09,NA,NA,NA,NA,NA
VERSBETMD2_2002-06-09,VERSBETMD2,NA,nn,2002-06-09,NA,NA,NA,NA,NA
DORNROBMD1_2002-06-11,DORNROBMD1,NA,nn,2002-06-11,NA,NA,NA,NA,NA
SPEYPAUMD1_2002-06-11,SPEYPAUMD1,NA,nn,2002-06-11,NA,NA,NA,NA,NA
MCKEJANMD1_2002-06-12,MCKEJANMD1,NA,nn,2002-06-12,NA,NA,NA,NA,NA
MESEBARMD1_2002-06-12,MESEBARMD1,NA,nn,2002-06-12,NA,NA,NA,NA,NA
KINDFARMD1_2002-06-13,KINDFARMD1,NA,nn,2002-06-13,NA,NA,NA,NA,NA
MAGNDAVMD1_2002-06-13,MAGNDAVMD1,NA,nn,2002-06-13,NA,NA,NA,NA,NA
BAINANDMD1_2002-06-17,BAINANDMD1,NA,nn,2002-06-17,NA,NA,NA,NA,NA
SWANELIMD1_2002-06-17,SWANELIMD1,NA,nn,2002-06-17,NA,NA,NA,NA,NA
COULMARMD1_2002-06-17,COULMARMD1,NA,nn,2002-06-17,NA,NA,NA,NA,NA
BRIGKIMMD1_2002-06-17,BRIGKIMMD1,NA,nn,2002-06-17,NA,NA,NA,NA,NA
MOLIKARMD1_2002-06-17,MOLIKARMD1,NA,nn,2002-06-17,NA,NA,NA,NA,NA
MEGOPATMD1_2002-06-18,MEGOPATMD1,NA,nn,2002-06-18,NA,NA,NA,NA,NA
REIKROBMD1_2002-06-18,REIKROBMD1,NA,nn,2002-06-18,NA,NA,NA,NA,NA
KAUFRAYMD1_2002-06-19,KAUFRAYMD1,NA,nn,2002-06-19,NA,NA,NA,NA,NA
HUNTBRIMD1_2002-06-19,HUNTBRIMD1,NA,nn,2002-06-19,NA,NA,NA,NA,NA
GOUGGREMD1_2002-06-20,GOUGGREMD1,NA,nn,2002-06-20,NA,NA,NA,NA,NA
SCHOPAUMD1_2002-06-20,SCHOPAUMD1,NA,nn,2002-06-20,NA,NA,NA,NA,NA
MISBJANMD1_2002-06-20,MISBJANMD1,NA,nn,2002-06-20,NA,NA,NA,NA,NA
GIBSELAMD1_2002-06-20,GIBSELAMD1,NA,nn,2002-06-20,NA,NA,NA,NA,NA
CAMPGLOMD1_2002-06-20,CAMPGLOMD1,NA,nn,2002-06-20,NA,NA,NA,NA,NA
GELLNERMD1_2002-06-21,GELLNERMD1,NA,nn,2002-06-21,NA,NA,NA,NA,NA
KORRHARMD1_2002-06-21,KORRHARMD1,NA,nn,2002-06-21,NA,NA,NA,NA,NA
EVANMICMD1_2002-06-21,EVANMICMD1,NA,nn,2002-06-21,NA,NA,NA,NA,NA
STANJEFMD1_2002-06-21,STANJEFMD1,NA,nn,2002-06-21,NA,NA,NA,NA,NA
REIRJEAMD1_2002-06-22,REIRJEAMD1,NA,nn,2002-06-22,NA,NA,NA,NA,NA
LUCIDANMD1_2002-06-22,LUCIDANMD1,NA,nn,2002-06-22,NA,NA,NA,NA,NA
WILLRAJMD1_2002-06-22,WILLRAJMD1,NA,nn,2002-06-22,NA,NA,NA,NA,NA
MILLPAUMD1_2002-06-22,MILLPAUMD1,NA,nn,2002-06-22,NA,NA,NA,NA,NA
BLANBETMD1_2002-06-22,BLANBETMD1,NA,nn,2002-06-22,NA,NA,NA,NA,NA
BLOCDAVMD1_2002-06-23,BLOCDAVMD1,NA,nn,2002-06-23,NA,NA,NA,NA,NA
CLARKELMD1_2002-06-23,CLARKELMD1,NA,nn,2002-06-23,NA,NA,NA,NA,NA
BRIGPAUMD1_2002-06-23,BRIGPAUMD1,NA,nn,2002-06-23,NA,NA,NA,NA,NA
CAUSSUSMD1_2002-06-23,CAUSSUSMD1,NA,nn,2002-06-23,NA,NA,NA,NA,NA
HARWRANDC1_2002-06-24,HARWRANDC1,NA,nn,2002-06-24,NA,NA,NA,NA,NA
EVANMICMD1_2002-06-24,EVANMICMD1,NA,nn,2002-06-24,NA,NA,NA,NA,NA
CONNBARMD1_2002-06-24,CONNBARMD1,NA,nn,2002-06-24,NA,NA,NA,NA,NA
CARLSHIMD1_2002-06-24,CARLSHIMD1,NA,nn,2002-06-24,NA,NA,NA,NA,NA
SCHILYDMD1_2002-06-25,SCHILYDMD1,NA,nn,2002-06-25,NA,NA,NA,NA,NA
MAHOJIMMD1_2002-06-26,MAHOJIMMD1,NA,nn,2002-06-26,NA,NA,NA,NA,NA
HADDMARMD1_2002-06-26,HADDMARMD1,NA,nn,2002-06-26,NA,NA,NA,NA,NA
BURKSANMD1_2002-06-27,BURKSANMD1,NA,nn,2002-06-27,NA,NA,NA,NA,NA
JONECBRMD1_2002-06-28,JONECBRMD1,NA,nn,2002-06-28,NA,NA,NA,NA,NA
ZENKBOBMD1_2002-06-29,ZENKBOBMD1,NA,nn,2002-06-29,NA,NA,NA,NA,NA
OBRICHRMD1_2002-06-29,OBRICHRMD1,NA,nn,2002-06-29,NA,NA,NA,NA,NA
RAUNERIMD1_2002-07-01,RAUNERIMD1,NA,nn,2002-07-01,NA,NA,NA,NA,NA
FAGABERMD1_2002-07-01,FAGABERMD1,NA,nn,2002-07-01,NA,NA,NA,NA,NA
OWENJOHMD1_2002-07-01,OWENJOHMD1,NA,nn,2002-07-01,NA,NA,NA,NA,NA
UNGELAUDC1_2002-07-02,UNGELAUDC1,NA,nn,2002-07-02,NA,NA,NA,NA,NA
SCHLROBMD1_2002-07-02,SCHLROBMD1,NA,nn,2002-07-02,NA,NA,NA,NA,NA
NZPSMBCDC1_2002-07-02,NZPSMBCDC1,NA,nn,2002-07-02,NA,NA,NA,NA,NA
MCKEANNVA1_2002-07-03,MCKEANNVA1,NA,nn,2002-07-03,NA,NA,NA,NA,NA
SULLPAUVA1_2002-07-03,SULLPAUVA1,NA,nn,2002-07-03,NA,NA,NA,NA,NA
CONAGAIMD1_2002-07-03,CONAGAIMD1,NA,nn,2002-07-03,NA,NA,NA,NA,NA
KAUFLAUMD1_2002-07-03,KAUFLAUMD1,NA,nn,2002-07-03,NA,NA,NA,NA,NA
EDEREDWVA1_2002-07-03,EDEREDWVA1,NA,nn,2002-07-03,NA,NA,NA,NA,NA
HUTCBARVA1_2002-07-03,HUTCBARVA1,NA,nn,2002-07-03,NA,NA,NA,NA,NA
FUTRIVAVA1_2002-07-04,FUTRIVAVA1,NA,nn,2002-07-04,NA,NA,NA,NA,NA
STAVKORMD1_2002-07-04,STAVKORMD1,NA,nn,2002-07-04,NA,NA,NA,NA,NA
GROSJEAMD1_2002-07-05,GROSJEAMD1,NA,nn,2002-07-05,NA,NA,NA,NA,NA
LORAJORMD1_2002-07-06,LORAJORMD1,NA,nn,2002-07-06,NA,NA,NA,NA,NA
BRENSTEMD1_2002-07-06,BRENSTEMD1,NA,nn,2002-07-06,NA,NA,NA,NA,NA
CAMPROSMD1_2002-07-07,CAMPROSMD1,NA,nn,2002-07-07,NA,NA,NA,NA,NA
MURTERIMD1_2002-07-08,MURTERIMD1,NA,nn,2002-07-08,NA,NA,NA,NA,NA
MCLERICMD1_2002-07-08,MCLERICMD1,NA,nn,2002-07-08,NA,NA,NA,NA,NA
WINGJERMD1_2002-07-09,WINGJERMD1,NA,nn,2002-07-09,NA,NA,NA,NA,NA
GEHRDALMD1_2002-07-09,GEHRDALMD1,NA,nn,2002-07-09,NA,NA,NA,NA,NA
CANTBOBMD1_2002-07-10,CANTBOBMD1,NA,nn,2002-07-10,NA,NA,NA,NA,NA
HERBJOAMD1_2002-07-11,HERBJOAMD1,NA,nn,2002-07-11,NA,NA,NA,NA,NA
TINIKATMD1_2002-07-11,TINIKATMD1,NA,nn,2002-07-11,NA,NA,NA,NA,NA
NAYLMICMD1_2002-07-12,NAYLMICMD1,NA,nn,2002-07-12,NA,NA,NA,NA,NA
WILELINMD1_2002-07-12,WILELINMD1,NA,nn,2002-07-12,NA,NA,NA,NA,NA
GALLTERMD1_2002-07-12,GALLTERMD1,NA,nn,2002-07-12,NA,NA,NA,NA,NA
WELLCARMD1_2002-07-13,WELLCARMD1,NA,nn,2002-07-13,NA,NA,NA,NA,NA
FARYSIMMD1_2002-07-15,FARYSIMMD1,NA,nn,2002-07-15,NA,NA,NA,NA,NA
MILLJOEMD1_2002-07-16,MILLJOEMD1,NA,nn,2002-07-16,NA,NA,NA,NA,NA
THOMSUEMD1_2002-07-17,THOMSUEMD1,NA,nn,2002-07-17,NA,NA,NA,NA,NA
BAINANDMD1_2002-07-17,BAINANDMD1,NA,nn,2002-07-17,NA,NA,NA,NA,NA
TATEJUAMD1_2002-07-18,TATEJUAMD1,NA,nn,2002-07-18,NA,NA,NA,NA,NA
STURCARMD1_2002-07-19,STURCARMD1,NA,nn,2002-07-19,NA,NA,NA,NA,NA
SCHLROBMD1_2002-07-22,SCHLROBMD1,NA,nn,2002-07-22,NA,NA,NA,NA,NA
KRAMPAUMD1_2002-07-25,KRAMPAUMD1,NA,nn,2002-07-25,NA,NA,NA,NA,NA
LLEISUEDC1_2002-07-25,LLEISUEDC1,NA,nn,2002-07-25,NA,NA,NA,NA,NA
BORGRACMD1_2002-07-29,BORGRACMD1,NA,nn,2002-07-29,NA,NA,NA,NA,NA
BALAELEMD1_2002-07-30,BALAELEMD1,NA,nn,2002-07-30,NA,NA,NA,NA,NA
CAUSSUSMD1_2002-07-31,CAUSSUSMD1,NA,nn,2002-07-31,NA,NA,NA,NA,NA
BARBJERMD1_2002-08-01,BARBJERMD1,NA,nn,2002-08-01,NA,NA,NA,NA,NA
MCKEJANMD1_2002-08-02,MCKEJANMD1,NA,nn,2002-08-02,NA,NA,NA,NA,NA
UNK_2002-08-05,UNK,NA,nn,2002-08-05,NA,NA,NA,NA,NA
COLALISMD1_2002-08-05,COLALISMD1,NA,nn,2002-08-05,NA,NA,NA,NA,NA
BLOCDAVMD1_2002-08-06,BLOCDAVMD1,NA,nn,2002-08-06,NA,NA,NA,NA,NA
FREYFREMD1_2002-08-07,FREYFREMD1,NA,nn,2002-08-07,NA,NA,NA,NA,NA
COWLANDMD1_2002-08-08,COWLANDMD1,NA,nn,2002-08-08,NA,NA,NA,NA,NA
EDEREDWVA1_2002-08-09,EDEREDWVA1,NA,nn,2002-08-09,NA,NA,NA,NA,NA
GARDVALMD1_2002-08-12,GARDVALMD1,NA,nn,2002-08-12,NA,NA,NA,NA,NA
CONAGAIMD1_2002-08-13,CONAGAIMD1,NA,nn,2002-08-13,NA,NA,NA,NA,NA
KINDFARMD1_2002-08-14,KINDFARMD1,NA,nn,2002-08-14,NA,NA,NA,NA,NA
GOUGGREMD1_2002-08-15,GOUGGREMD1,NA,nn,2002-08-15,NA,NA,NA,NA,NA
MAHOJIMMD1_2002-08-16,MAHOJIMMD1,NA,nn,2002-08-16,NA,NA,NA,NA,NA
HAMIMARMD1_2002-08-19,HAMIMARMD1,NA,nn,2002-08-19,NA,NA,NA,NA,NA
MCCOJOHMD1_2002-08-20,MCCOJOHMD1,NA,nn,2002-08-20,NA,NA,NA,NA,NA
HUNTBRIMD1_2002-08-21,HUNTBRIMD1,NA,nn,2002-08-21,NA,NA,NA,NA,NA
GOCHJOAMD1_2002-08-22,GOCHJOAMD1,NA,nn,2002-08-22,NA,NA,NA,NA,NA
MCGHDENMD1_2002-08-23,MCGHDENMD1,NA,nn,2002-08-23,NA,NA,NA,NA,NA
WIKACORMD1_2002-08-26,WIKACORMD1,NA,nn,2002-08-26,NA,NA,NA,NA,NA
MCLERICMD1_2002-08-27,MCLERICMD1,NA,nn,2002-08-27,NA,NA,NA,NA,NA
HUNTDAVMD2_2002-08-30,HUNTDAVMD2,NA,nn,2002-08-30,NA,NA,NA,NA,NA
GIBSELAMD1_2002-09-03,GIBSELAMD1,NA,nn,2002-09-03,NA,NA,NA,NA,NA
GILLEVAMD1_2002-09-04,GILLEVAMD1,NA,nn,2002-09-04,NA,NA,NA,NA,NA
BERNCHRMD1_2002-09-05,BERNCHRMD1,NA,nn,2002-09-05,NA,NA,NA,NA,NA
ODELVINMD1_2002-09-09,ODELVINMD1,NA,nn,2002-09-09,NA,NA,NA,NA,NA
NORTHESMD1_2002-09-11,NORTHESMD1,NA,nn,2002-09-11,NA,NA,NA,NA,NA
SPEYPAUMD1_2002-09-12,SPEYPAUMD1,NA,nn,2002-09-12,NA,NA,NA,NA,NA
GIBSELAMD1_2002-09-13,GIBSELAMD1,NA,nn,2002-09-13,NA,NA,NA,NA,NA
MISBJANMD1_2002-09-13,MISBJANMD1,NA,nn,2002-09-13,NA,NA,NA,NA,NA
THOMSUEMD1_2002-09-16,THOMSUEMD1,NA,nn,2002-09-16,NA,NA,NA,NA,NA
SCHLROBMD1_2002-09-17,SCHLROBMD1,NA,nn,2002-09-17,NA,NA,NA,NA,NA
BARBJERMD1_2002-09-18,BARBJERMD1,NA,nn,2002-09-18,NA,NA,NA,NA,NA
MUTRCYNMD1_2002-09-19,MUTRCYNMD1,NA,nn,2002-09-19,NA,NA,NA,NA,NA
STURCARMD1_2002-09-20,STURCARMD1,NA,nn,2002-09-20,NA,NA,NA,NA,NA
BALAELEMD1_2002-09-23,BALAELEMD1,NA,nn,2002-09-23,NA,NA,NA,NA,NA
TATEJUAMD1_2002-10-02,TATEJUAMD1,NA,nn,2002-10-02,NA,NA,NA,NA,NA
MCKEJANMD1_2002-10-03,MCKEJANMD1,NA,nn,2002-10-03,NA,NA,NA,NA,NA
CONAGAIMD1_2002-10-08,CONAGAIMD1,NA,nn,2002-10-08,NA,NA,NA,NA,NA
GOUGGREMD1_2002-10-09,GOUGGREMD1,NA,nn,2002-10-09,NA,NA,NA,NA,NA
MCCOJOHMD1_2002-10-14,MCCOJOHMD1,NA,nn,2002-10-14,NA,NA,NA,NA,NA
MAHOJIMMD1_2002-10-17,MAHOJIMMD1,NA,nn,2002-10-17,NA,NA,NA,NA,NA
HUNTDAVMD2_2002-10-18,HUNTDAVMD2,NA,nn,2002-10-18,NA,NA,NA,NA,NA
GILLEVAMD1_2002-10-21,GILLEVAMD1,NA,nn,2002-10-21,NA,NA,NA,NA,NA
BROWANNDC1_2002-10-22,BROWANNDC1,NA,nn,2002-10-22,NA,NA,NA,NA,NA
KINDFARMD1_2002-10-23,KINDFARMD1,NA,nn,2002-10-23,NA,NA,NA,NA,NA
GOCHJOAMD1_2002-10-24,GOCHJOAMD1,NA,nn,2002-10-24,NA,NA,NA,NA,NA
MUTRCYNMD1_2002-10-25,MUTRCYNMD1,NA,nn,2002-10-25,NA,NA,NA,NA,NA
FREYFREMD1_2002-10-29,FREYFREMD1,NA,nn,2002-10-29,NA,NA,NA,NA,NA
SINGTONMD1_2003-04-08,SINGTONMD1,NA,nn,2003-04-08,NA,NA,NA,NA,NA
RICHLIBMD1_2003-04-21,RICHLIBMD1,NA,nn,2003-04-21,NA,NA,NA,NA,NA
RICHLIBMD1_2003-04-22,RICHLIBMD1,NA,nn,2003-04-22,NA,NA,NA,NA,NA
GARDVALMD1_2003-04-25,GARDVALMD1,NA,nn,2003-04-25,NA,NA,NA,NA,NA
KOSLDREMD1_2003-04-28,KOSLDREMD1,NA,nn,2003-04-28,NA,NA,NA,NA,NA
PERRCHRMD1_2003-04-29,PERRCHRMD1,NA,nn,2003-04-29,NA,NA,NA,NA,NA
SALOSHEMD1_2003-04-29,SALOSHEMD1,NA,nn,2003-04-29,NA,NA,NA,NA,NA
OMLAKEVMD1_2003-05-01,OMLAKEVMD1,NA,nn,2003-05-01,NA,NA,NA,NA,NA
HUNTBRIMD1_2003-05-02,HUNTBRIMD1,NA,nn,2003-05-02,NA,NA,NA,NA,NA
MCCAKEVMD1_2003-05-03,MCCAKEVMD1,NA,nn,2003-05-03,NA,NA,NA,NA,NA
JOHNTHEMD1_2003-05-05,JOHNTHEMD1,NA,nn,2003-05-05,NA,NA,NA,NA,NA
CARLSHIMD1_2003-05-05,CARLSHIMD1,NA,nn,2003-05-05,NA,NA,NA,NA,NA
MCKEJANMD1_2003-05-06,MCKEJANMD1,NA,nn,2003-05-06,NA,NA,NA,NA,NA
RCPPM1DC1_2003-05-06,RCPPM1DC1,NA,nn,2003-05-06,NA,NA,NA,NA,NA
MAHOJIMMD1_2003-05-07,MAHOJIMMD1,NA,nn,2003-05-07,NA,NA,NA,NA,NA
GIBSELAMD1_2003-05-07,GIBSELAMD1,NA,nn,2003-05-07,NA,NA,NA,NA,NA
RCPHC1DC1_2003-05-07,RCPHC1DC1,NA,nn,2003-05-07,NA,NA,NA,NA,NA
ROHRSALMD1_2003-05-07,ROHRSALMD1,NA,nn,2003-05-07,NA,NA,NA,NA,NA
MARRPETMD1_2003-05-08,MARRPETMD1,NA,nn,2003-05-08,NA,NA,NA,NA,NA
PANCSAMMD1_2003-05-08,PANCSAMMD1,NA,nn,2003-05-08,NA,NA,NA,NA,NA
STURCARMD1_2003-05-08,STURCARMD1,NA,nn,2003-05-08,NA,NA,NA,NA,NA
MOSMCARMD1_2003-05-08,MOSMCARMD1,NA,nn,2003-05-08,NA,NA,NA,NA,NA
LERNJEFMD1_2003-05-09,LERNJEFMD1,NA,nn,2003-05-09,NA,NA,NA,NA,NA
FAGABERMD1_2003-05-09,FAGABERMD1,NA,nn,2003-05-09,NA,NA,NA,NA,NA
MOLIKARMD1_2003-05-09,MOLIKARMD1,NA,nn,2003-05-09,NA,NA,NA,NA,NA
FARYSIMMD1_2003-05-09,FARYSIMMD1,NA,nn,2003-05-09,NA,NA,NA,NA,NA
BRIGKIMMD1_2003-05-10,BRIGKIMMD1,NA,nn,2003-05-10,NA,NA,NA,NA,NA
MAGNDAVMD1_2003-05-12,MAGNDAVMD1,NA,nn,2003-05-12,NA,NA,NA,NA,NA
KINDFARMD1_2003-05-12,KINDFARMD1,NA,nn,2003-05-12,NA,NA,NA,NA,NA
SANFCARMD1_2003-05-12,SANFCARMD1,NA,nn,2003-05-12,NA,NA,NA,NA,NA
PERNMIKMD1_2003-05-12,PERNMIKMD1,NA,nn,2003-05-12,NA,NA,NA,NA,NA
RCPPH2DC1_2003-05-13,RCPPH2DC1,NA,nn,2003-05-13,NA,NA,NA,NA,NA
REILJENMD1_2003-05-13,REILJENMD1,NA,nn,2003-05-13,NA,NA,NA,NA,NA
NZPSMBCDC1_2003-05-13,NZPSMBCDC1,NA,nn,2003-05-13,NA,NA,NA,NA,NA
HADDMARMD1_2003-05-14,HADDMARMD1,NA,nn,2003-05-14,NA,NA,NA,NA,NA
REIRJEAMD1_2003-05-14,REIRJEAMD1,NA,nn,2003-05-14,NA,NA,NA,NA,NA
HAMIMARMD1_2003-05-14,HAMIMARMD1,NA,nn,2003-05-14,NA,NA,NA,NA,NA
MILLPAUMD1_2003-05-14,MILLPAUMD1,NA,nn,2003-05-14,NA,NA,NA,NA,NA
MARRPETMD1_2003-05-14,MARRPETMD1,NA,nn,2003-05-14,NA,NA,NA,NA,NA
HAMMBARMD1_2003-05-15,HAMMBARMD1,NA,nn,2003-05-15,NA,NA,NA,NA,NA
STORPATMD1_2003-05-15,STORPATMD1,NA,nn,2003-05-15,NA,NA,NA,NA,NA
GEHRDALMD1_2003-05-15,GEHRDALMD1,NA,nn,2003-05-15,NA,NA,NA,NA,NA
SCOLWENMD1_2003-05-15,SCOLWENMD1,NA,nn,2003-05-15,NA,NA,NA,NA,NA
PATSNADMD1_2003-05-15,PATSNADMD1,NA,nn,2003-05-15,NA,NA,NA,NA,NA
CLARKELMD1_2003-05-15,CLARKELMD1,NA,nn,2003-05-15,NA,NA,NA,NA,NA
REITBOBMD1_2003-05-17,REITBOBMD1,NA,nn,2003-05-17,NA,NA,NA,NA,NA
RCPKM1DC1_2003-05-19,RCPKM1DC1,NA,nn,2003-05-19,NA,NA,NA,NA,NA
RCPPM1DC1_2003-05-19,RCPPM1DC1,NA,nn,2003-05-19,NA,NA,NA,NA,NA
RCPPM2DC1_2003-05-19,RCPPM2DC1,NA,nn,2003-05-19,NA,NA,NA,NA,NA
FERRSUEMD1_2003-05-19,FERRSUEMD1,NA,nn,2003-05-19,NA,NA,NA,NA,NA
SHEEMARMD1_2003-05-19,SHEEMARMD1,NA,nn,2003-05-19,NA,NA,NA,NA,NA
CAUSSUSMD1_2003-05-19,CAUSSUSMD1,NA,nn,2003-05-19,NA,NA,NA,NA,NA
OBRICHRMD1_2003-05-19,OBRICHRMD1,NA,nn,2003-05-19,NA,NA,NA,NA,NA
SPEYPAUMD1_2003-05-20,SPEYPAUMD1,NA,nn,2003-05-20,NA,NA,NA,NA,NA
RCPKM1DC1_2003-05-20,RCPKM1DC1,NA,nn,2003-05-20,NA,NA,NA,NA,NA
MILLJOEMD1_2003-05-20,MILLJOEMD1,NA,nn,2003-05-20,NA,NA,NA,NA,NA
LLEISUEDC1_2003-05-20,LLEISUEDC1,NA,nn,2003-05-20,NA,NA,NA,NA,NA
BROWANNDC1_2003-05-20,BROWANNDC1,NA,nn,2003-05-20,NA,NA,NA,NA,NA
